# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
2.900000000000000000e+01,5.849763799999999847e+00,1.327744199999999930e+00,3.588026999999999855e+00,1.618291299999999922e+01,5.990757500000000135e+01,1.050829300000000011e+01,7.604693000000000147e-01,1.726067000000000018e-01
3.000000000000000000e+01,5.440801699999999741e+00,1.366786199999999951e+00,3.460985599999999884e+00,1.679420899999999861e+01,5.790420300000000253e+01,1.156243100000000013e+01,7.073042000000000495e-01,1.776822000000000124e-01
3.100000000000000000e+01,5.031734300000000104e+00,1.402739399999999970e+00,3.331777199999999883e+00,1.746601899999999929e+01,5.576462300000000027e+01,1.265221599999999924e+01,6.541255000000000264e-01,1.823560999999999932e-01
3.200000000000000000e+01,4.625152700000000117e+00,1.435626700000000033e+00,3.201577400000000129e+00,1.820066999999999879e+01,5.349849300000000341e+01,1.376570500000000052e+01,6.012699000000000238e-01,1.866315000000000057e-01
3.300000000000000000e+01,4.223648700000000034e+00,1.465626499999999943e+00,3.071643100000000182e+00,1.899942400000000120e+01,5.112053800000000336e+01,1.488822799999999980e+01,5.490743000000000151e-01,1.905313999999999897e-01
3.400000000000000000e+01,3.829734600000000100e+00,1.493070899999999979e+00,2.943283600000000000e+00,1.986204499999999840e+01,4.865105499999999950e+01,1.600245800000000074e+01,4.978655000000000164e-01,1.940991999999999995e-01
3.500000000000000000e+01,3.445786000000000016e+00,1.518428700000000076e+00,2.817834899999999809e+00,2.078623699999999985e+01,4.611629899999999793e+01,1.708864399999999861e+01,4.479522000000000226e-01,1.973957000000000073e-01
3.600000000000000000e+01,3.074034800000000178e+00,1.542271600000000076e+00,2.696645600000000087e+00,2.176688100000000148e+01,4.354880099999999743e+01,1.812497700000000123e+01,3.996244999999999936e-01,2.004952999999999874e-01
3.700000000000000000e+01,2.716661499999999840e+00,1.565221500000000043e+00,2.581088499999999897e+00,2.279489399999999932e+01,4.098794199999999677e+01,1.908802299999999974e+01,3.531659999999999799e-01,2.034787999999999875e-01
3.800000000000000000e+01,2.376125899999999902e+00,1.587866900000000081e+00,2.472636300000000009e+00,2.385520199999999846e+01,3.848170499999999805e+01,1.995304600000000050e+01,3.088964000000000154e-01,2.064226999999999868e-01
