# Untitled0,TW,TE,TAW,TP,RE_over_IN,RTHI,FRD,KCF1,KCF,RCFS,H,HI,FMY,KTHP,THETA_1,DELTA,DELTAstar__1,N,CH,H,HU,CTH,THU,DSU,X
4.500000000000000000e+01,5.400000000000000000e+02,1.845000000000000000e+02,9.152000000000000455e+02,3.968000000000000114e+02,2.585500000000000000e+05,5.500000000000000000e+02,3.852800000000000114e-01,4.825619999999999798e+00,2.243809999999999860e+00,2.246179999999999843e+00,5.767100000000000115e+00,1.363199999999999967e+00,-1.011599999999999999e-01,1.655589999999999895e+00,5.263999999999999582e-03,8.219999999999999529e-02,3.035900000000000057e-02,5.583169999999999966e+00,6.390734000000000137e+00,6.603399999999999721e-03,6.975499999999999930e-03,6.603399999999999721e-03,6.975499999999999930e-03,4.322000000000000147e-02,3.738999999999999879e+00
4.600000000000000000e+01,5.400000000000000000e+02,1.810999999999999943e+02,9.147999999999999545e+02,3.951000000000000227e+02,2.520150000000000000e+05,5.570000000000000000e+02,3.782400000000000206e-01,4.808559999999999945e+00,2.204810000000000159e+00,2.206399999999999917e+00,5.888700000000000045e+00,1.362000000000000099e+00,-9.632999999999999896e-02,1.638970000000000038e+00,5.562000000000000104e-03,8.820000000000000062e-02,3.275200000000000333e-02,5.583169999999999966e+00,6.390734000000000137e+00,6.603399999999999721e-03,6.975499999999999930e-03,6.603399999999999721e-03,6.975499999999999930e-03,4.322000000000000147e-02,3.738999999999999879e+00
4.700000000000000000e+01,5.400000000000000000e+02,1.783000000000000114e+02,9.145000000000000000e+02,3.936000000000000227e+02,2.465740000000000000e+05,5.650000000000000000e+02,3.723500000000000143e-01,4.790709999999999802e+00,2.170580000000000176e+00,2.171619999999999884e+00,5.993900000000000006e+00,1.360899999999999999e+00,-9.124999999999999778e-02,1.618970000000000020e+00,5.843000000000000103e-03,9.379999999999999449e-02,3.502299999999999858e-02,5.583169999999999966e+00,6.390734000000000137e+00,6.603399999999999721e-03,6.975499999999999930e-03,6.603399999999999721e-03,6.975499999999999930e-03,4.322000000000000147e-02,3.738999999999999879e+00
4.800000000000000000e+01,5.400000000000000000e+02,1.760000000000000000e+02,9.142999999999999545e+02,3.923000000000000114e+02,2.420650000000000000e+05,5.740000000000000000e+02,3.674399999999999888e-01,4.772549999999999848e+00,2.140649999999999942e+00,2.141319999999999890e+00,6.083999999999999631e+00,1.359900000000000109e+00,-8.594999999999999862e-02,1.595439999999999969e+00,6.106000000000000316e-03,9.909999999999999365e-02,3.714800000000000046e-02,5.583169999999999966e+00,6.390734000000000137e+00,6.603399999999999721e-03,6.975499999999999930e-03,6.603399999999999721e-03,6.975499999999999930e-03,4.322000000000000147e-02,3.738999999999999879e+00
4.900000000000000000e+01,5.400000000000000000e+02,1.740000000000000000e+02,9.141000000000000227e+02,3.913000000000000114e+02,2.383480000000000000e+05,5.820000000000000000e+02,3.633899999999999908e-01,4.754470000000000418e+00,2.114570000000000061e+00,2.115000000000000213e+00,6.160300000000000331e+00,1.358999999999999986e+00,-8.046999999999999986e-02,1.568380000000000107e+00,6.348999999999999609e-03,1.040999999999999981e-01,3.911099999999999993e-02,5.583169999999999966e+00,6.390734000000000137e+00,6.603399999999999721e-03,6.975499999999999930e-03,6.603399999999999721e-03,6.975499999999999930e-03,4.322000000000000147e-02,3.738999999999999879e+00
5.000000000000000000e+01,5.400000000000000000e+02,1.724000000000000057e+02,9.138999999999999773e+02,3.903999999999999773e+02,2.353000000000000000e+05,5.910000000000000000e+02,3.600499999999999812e-01,4.736780000000000435e+00,2.091940000000000133e+00,2.092200000000000060e+00,6.224199999999999733e+00,1.358200000000000074e+00,-7.481999999999999762e-02,1.537819999999999965e+00,6.571999999999999717e-03,1.086000000000000021e-01,4.090300000000000186e-02,5.583169999999999966e+00,6.390734000000000137e+00,6.603399999999999721e-03,6.975499999999999930e-03,6.603399999999999721e-03,6.975499999999999930e-03,4.322000000000000147e-02,3.738999999999999879e+00
5.100000000000000000e+01,5.400000000000000000e+02,1.710999999999999943e+02,9.137999999999999545e+02,3.896999999999999886e+02,2.328170000000000000e+05,5.990000000000000000e+02,3.573299999999999810e-01,4.719730000000000203e+00,2.072350000000000136e+00,2.072509999999999852e+00,6.277300000000000324e+00,1.357499999999999929e+00,-6.901999999999999802e-02,1.503800000000000026e+00,6.773999999999999640e-03,1.127999999999999975e-01,4.252299999999999830e-02,5.654930000000000234e+00,6.671821999999999697e+00,7.901800000000000490e-03,8.451699999999999491e-03,7.901800000000000490e-03,8.451699999999999491e-03,5.428999999999999798e-02,4.685999999999999943e+00
5.200000000000000000e+01,5.400000000000000000e+02,1.700999999999999943e+02,9.137000000000000455e+02,3.891999999999999886e+02,2.308080000000000000e+05,6.080000000000000000e+02,3.551199999999999912e-01,4.703470000000000262e+00,2.055439999999999934e+00,2.055530000000000079e+00,6.320800000000000196e+00,1.356800000000000006e+00,-6.306000000000000494e-02,1.466420000000000057e+00,6.956999999999999643e-03,1.165999999999999953e-01,4.397199999999999720e-02,5.654930000000000234e+00,6.671821999999999697e+00,7.901800000000000490e-03,8.451699999999999491e-03,7.901800000000000490e-03,8.451699999999999491e-03,5.428999999999999798e-02,4.685999999999999943e+00
5.300000000000000000e+01,5.400000000000000000e+02,1.691999999999999886e+02,9.136000000000000227e+02,3.886999999999999886e+02,2.291950000000000000e+05,6.160000000000000000e+02,3.533399999999999874e-01,4.688100000000000378e+00,2.040880000000000027e+00,2.040939999999999976e+00,6.356200000000000294e+00,1.356300000000000061e+00,-5.691999999999999837e-02,1.425759999999999916e+00,7.119999999999999593e-03,1.199000000000000066e-01,4.525900000000000062e-02,5.654930000000000234e+00,6.671821999999999697e+00,7.901800000000000490e-03,8.451699999999999491e-03,7.901800000000000490e-03,8.451699999999999491e-03,5.428999999999999798e-02,4.685999999999999943e+00
5.400000000000000000e+01,5.400000000000000000e+02,1.685000000000000000e+02,9.135000000000000000e+02,3.883000000000000114e+02,2.279140000000000000e+05,6.230000000000000000e+02,3.519300000000000206e-01,4.673670000000000435e+00,2.028369999999999784e+00,2.028399999999999981e+00,6.384500000000000064e+00,1.355799999999999894e+00,-5.061999999999999833e-02,1.382030000000000092e+00,7.267000000000000022e-03,1.228999999999999954e-01,4.639299999999999674e-02,5.654930000000000234e+00,6.671821999999999697e+00,7.901800000000000490e-03,8.451699999999999491e-03,7.901800000000000490e-03,8.451699999999999491e-03,5.428999999999999798e-02,4.685999999999999943e+00
5.500000000000000000e+01,5.400000000000000000e+02,1.680000000000000000e+02,9.135000000000000000e+02,3.881000000000000227e+02,2.269090000000000000e+05,6.300000000000000000e+02,3.508200000000000207e-01,4.660169999999999924e+00,2.017630000000000035e+00,2.017650000000000166e+00,6.406900000000000261e+00,1.355299999999999949e+00,-4.417999999999999705e-02,1.335599999999999898e+00,7.395999999999999797e-03,1.255999999999999894e-01,4.738699999999999857e-02,5.654930000000000234e+00,6.671821999999999697e+00,7.901800000000000490e-03,8.451699999999999491e-03,7.901800000000000490e-03,8.451699999999999491e-03,5.428999999999999798e-02,4.685999999999999943e+00
5.600000000000000000e+01,5.400000000000000000e+02,1.675999999999999943e+02,9.133999999999999773e+02,3.878000000000000114e+02,2.261340000000000000e+05,6.370000000000000000e+02,3.499599999999999933e-01,4.647569999999999979e+00,2.008410000000000029e+00,2.008420000000000094e+00,6.424100000000000144e+00,1.354899999999999993e+00,-3.765000000000000291e-02,1.287009999999999987e+00,7.511000000000000315e-03,1.279000000000000137e-01,4.825399999999999828e-02,5.654930000000000234e+00,6.671821999999999697e+00,7.901800000000000490e-03,8.451699999999999491e-03,7.901800000000000490e-03,8.451699999999999491e-03,5.428999999999999798e-02,4.685999999999999943e+00
5.700000000000000000e+01,5.400000000000000000e+02,1.673000000000000114e+02,9.133999999999999773e+02,3.876999999999999886e+02,2.255480000000000000e+05,6.440000000000000000e+02,3.493100000000000094e-01,4.635810000000000208e+00,2.000490000000000101e+00,2.000490000000000101e+00,6.437199999999999811e+00,1.354500000000000037e+00,-3.110999999999999877e-02,1.237060000000000048e+00,7.612999999999999975e-03,1.300000000000000044e-01,4.900899999999999701e-02,5.654930000000000234e+00,6.671821999999999697e+00,7.901800000000000490e-03,8.451699999999999491e-03,7.901800000000000490e-03,8.451699999999999491e-03,5.428999999999999798e-02,4.685999999999999943e+00
5.800000000000000000e+01,5.400000000000000000e+02,1.670999999999999943e+02,9.133999999999999773e+02,3.875000000000000000e+02,2.251170000000000000e+05,6.500000000000000000e+02,3.488299999999999734e-01,4.624810000000000088e+00,1.993659999999999988e+00,1.993659999999999988e+00,6.446799999999999642e+00,1.354200000000000070e+00,-2.468000000000000055e-02,1.186949999999999950e+00,7.703999999999999911e-03,1.318000000000000005e-01,4.966500000000000081e-02,5.654930000000000234e+00,6.671821999999999697e+00,7.901800000000000490e-03,8.451699999999999491e-03,7.901800000000000490e-03,8.451699999999999491e-03,5.428999999999999798e-02,4.685999999999999943e+00
5.900000000000000000e+01,5.400000000000000000e+02,1.669000000000000057e+02,9.133999999999999773e+02,3.875000000000000000e+02,2.248120000000000000e+05,6.560000000000000000e+02,3.484999999999999765e-01,4.614469999999999850e+00,1.987729999999999997e+00,1.987729999999999997e+00,6.453400000000000247e+00,1.353900000000000103e+00,-1.855000000000000052e-02,1.138300000000000090e+00,7.785000000000000253e-03,1.333999999999999908e-01,5.023799999999999794e-02,5.654930000000000234e+00,6.671821999999999697e+00,7.901800000000000490e-03,8.451699999999999491e-03,7.901800000000000490e-03,8.451699999999999491e-03,5.428999999999999798e-02,4.685999999999999943e+00
6.000000000000000000e+01,5.400000000000000000e+02,1.668000000000000114e+02,9.132999999999999545e+02,3.873999999999999773e+02,2.246080000000000000e+05,6.610000000000000000e+02,3.482700000000000240e-01,4.604709999999999859e+00,1.982539999999999969e+00,1.982539999999999969e+00,6.457900000000000418e+00,1.353699999999999903e+00,-1.295999999999999930e-02,1.093099999999999961e+00,7.856999999999999401e-03,1.348000000000000032e-01,5.074200000000000238e-02,5.654930000000000234e+00,6.671821999999999697e+00,7.901800000000000490e-03,8.451699999999999491e-03,7.901800000000000490e-03,8.451699999999999491e-03,5.428999999999999798e-02,4.685999999999999943e+00
6.100000000000000000e+01,5.400000000000000000e+02,1.666999999999999886e+02,9.132999999999999545e+02,3.873999999999999773e+02,2.244810000000000000e+05,6.670000000000000000e+02,3.481299999999999950e-01,4.595410000000000217e+00,1.977919999999999900e+00,1.977919999999999900e+00,6.460499999999999687e+00,1.353399999999999936e+00,-8.149999999999999259e-03,1.053569999999999895e+00,7.924000000000000488e-03,1.360999999999999988e-01,5.119100000000000039e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.200000000000000000e+01,5.400000000000000000e+02,1.666999999999999886e+02,9.132999999999999545e+02,3.873000000000000114e+02,2.244120000000000000e+05,6.720000000000000000e+02,3.480500000000000260e-01,4.586479999999999890e+00,1.973740000000000050e+00,1.973740000000000050e+00,6.461800000000000210e+00,1.353199999999999958e+00,-4.380000000000000213e-03,1.021849999999999925e+00,7.985000000000000778e-03,1.373000000000000054e-01,5.159799999999999803e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.300000000000000000e+01,5.400000000000000000e+02,1.666999999999999886e+02,9.132999999999999545e+02,3.873000000000000114e+02,2.243800000000000000e+05,6.770000000000000000e+02,3.480199999999999960e-01,4.577810000000000379e+00,1.969859999999999944e+00,1.969859999999999944e+00,6.462200000000000166e+00,1.352999999999999980e+00,-1.809999999999999977e-03,9.994899999999999896e-01,8.042999999999999802e-03,1.383999999999999952e-01,5.197800000000000337e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.400000000000000000e+01,5.400000000000000000e+02,1.666999999999999886e+02,9.132999999999999545e+02,3.873000000000000114e+02,2.243710000000000000e+05,6.820000000000000000e+02,3.480099999999999860e-01,4.569300000000000139e+00,1.966159999999999908e+00,1.966159999999999908e+00,6.462200000000000166e+00,1.352800000000000002e+00,-4.600000000000000139e-04,9.867700000000000360e-01,8.099999999999999561e-03,1.395000000000000129e-01,5.234199999999999964e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+01,5.400000000000000000e+02,1.666999999999999886e+02,9.132999999999999545e+02,3.873000000000000114e+02,2.243700000000000000e+05,6.870000000000000000e+02,3.480099999999999860e-01,4.560889999999999667e+00,1.962530000000000108e+00,1.962530000000000108e+00,6.461899999999999977e+00,1.352600000000000025e+00,0.000000000000000000e+00,9.812699999999999756e-01,8.156000000000000055e-03,1.406000000000000028e-01,5.270099999999999785e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
